title,link,authors,publication,article_year
Model and Simulation Engineering in the Field of Ecology using web and Ontology and XML,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:3s1wT3WcHBgC,"G Prévost, C Bertelle","ESM 2006, pp 478-482, 2006",2006
The 2006 European Simulation and Modelling Conference,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:R3hNpaxXUhUC,"A Nketsa, M Paludetto, C Bertelle","Eurosis-ETI, 2006",2006
EMERGING DECISION SUPPORT SYSTEMS FOR GEOGRAPHICAL INFORMATION SYSTEMS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:O3NaXMp0MMsC,"H Kadri-Dahmani, GHE Duchamp, PX LIPN, R Ghnemat, HH Kacem, ...","ECELM-2, pp 78-90, 2006",2006
Rewriting tables and memorized semirings,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:g5m5HwL7SMYC,"GHE Duchamp, K Khatatneh, C Bertelle","2005 12th IEEE International Conference on Electronics, Circuits and Systems …, 2005",2005
"Proceedings of EPNADS'05, Emergent Properties in Natural and Artificial Dynamical Systems, a satellite workshop within ECCS'05",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:OP4eGU-M3BUC,"M Aziz-Alaoui, C Bertelle, M Cotsaftis, F Guinand, D Olivier, M Rouff",,2005
Détection d'organisations par les colonies de fourmis en compétition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:NXb4pA-qfm4C,"C Bertelle, A Dutot, D Olivier","Roadef 2005, 2005",2005
Methodology for Holarchic Ecosystem Model based on Ontological tool,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:rO6llkc54NcC,"G Prévost, P Tranouez, S Lerebourg, C Bertelle, D Olivier","ESM 2004, European Simulation and Modelling Conference, pp 164-171, 2004",2004
"Tables, Semirings and Applications",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:a9-T7VOCCH8C,"GHE Duchamp, K Khatatneh, C Bertelle","JICCSE 2004, 2004",2004
"Handling the Complexity of an Estuarial Ecosystem, a Methodology",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:4hFrxpcac9AC,"C Bertelle, S Lerebourg, D Olivier, G Prévost, P Tranouez","ECSA 38th symposium, 2004",2004
Distributed Objects and Applications (DOA) 2003 International Conference-Adaptibility and Mobility-Dynamic Placement Using Ants for Object Based Simulations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:lSLTfruPkqcC,"C Bertelle, A Dutot, F Guinand, D Olivier","Lecture Notes in Computer Science 2888, 1263-1274, 2003",2003
"Contribution à la modélisation informatique des milieux complexes naturels, implémentée dans des environnements parallèles et distribués",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:ZHo1McVdvXMC,C Bertelle,"Université du Havre, 2002",2002
"METHODES NUMERIQUES APPLIQUEES cours, exercices corrigés et mise en œuvre en JAVA",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:j8SEvjWlNXcC,"MAA Alaoui, C Bertelle",,2002
Etude théorique des interactions houle-remise en suspension. Approche à la sédimentation en estuaire,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:fFSKOagxvKUC,"M BELORGEY, C BERTELLE, J LE BAS, JF LHUISSIER, ...",,
Part I General Introduction From Trajectory Control to Task Space Control–Emergence of Self Organization in Complex Systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:YohjEiUPhakC,"M Cotsaftis, A Cardon, A Dutot, F Guinand, D Olivier, Y Pigné, P Tranouez, ...",,
Modeling Spatial Organization with Swarm Intelligence Processes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:hCrLmN-GePgC,"R Ghnemat, C Bertelle, GHE Duchamp",,
HAL Id: hal-00004303,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:0N-VGjzr574C,"C Bertelle, GHE Duchamp, K Khatatneh",,
A Resource Oriented Framework for Service Choreography over Wireless Sensor and Actor Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:HbR8gkJAVGIC,"D Clément, S Pierre, B Cyrille",,
AUTOMATA-BASED ADAPTIVE BEHAVIOR FOR ECONOMICAL MODELING USING GAME THEORY,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:PoWvk5oyLR8C,"C Bertelle, GHE Duchamp",,
GRADED SCHELLING’S CITY SEFREGATION MODEL: DATA STRUCTURES AND IMPLEMENTATION NOTES.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:SpbeaW3--B0C,"GHE Duchamp, C Bertelle, R Ghnemat",,
IDCBR-MAS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:Fu2w8maKXqMC,"B Amami, H Boukachour, P Person, C Bertelle",,
Modelisation and Implementation of our System Incremental Dynamic Case Based Reasoning founded In the MAS under JADE Plate-Form,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:LjlpjdlvIbIC,"B Amami, H Boukachour, P Person, C Bertelle",,
Visions de la complexité: Le démon de Laplace dans tous ses états,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:eflP2zaiRacC,"AB Guillaume Deffuant, D Chavalarias, C Bertelle, N Brodu, P Jensenô, ...",,
Partie 1: Des Systemes complexes aux ecosystemes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:5Ul4iDaHHb8C,C Bertelle,,
Modélisation et implémentation des systèmes complexes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:8AbLer7MMksC,"A Cardon, C Bertelle, D Olivier, L Havre",,
Chap. 1: Des systemes complexes aux écosystemes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:geHnlv5EZngC,C Bertelle,,
Chap. 2: Algorithmes génétiques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:sSrBHYA8nusC,C Bertelle,,
Chap. 2: Intelligence en essaim et algorithmes fourmis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:4fKUyHm3Qg0C,C Bertelle,,
IPACS Electronic library,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:K3LRdlH-MEoC,"A Alaoui, Q Zhang, C Bertelle",,
APPLICATIVE ISSUES FROM SELF-ORGANIZED SYSTEMS BASED ON SOCIAL INSECTS MODELING-A TUTORIAL,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:XiSMed-E-HIC,"C BERTELLE, A DUTOT, R GHNEMAT",,
p91,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:UxriW0iASnsC,"A Elomri, A Kriouile, A BELAKBIR, A Zouhair, A Erradi, A Lachkar, ...",,
Modélisation des mouvements en natationa l’aide d’un oscillateur,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:_xSYboBqXhAC,"C Bertelle, N Corson, L Seifert",,
Agent-Based Simulation of Water Flow,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:D03iK_w7-QYC,"C Bertelle, D Olivier, P Tranouez, V Jay",,
Modélisation de la coordination en natation par des couplages d’oscillateurs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:zA6iFVUQeVQC,"C Bertelle, N Corson, L Seifert",,
MODERATE GROWTH TIME SERIES FOR DYNAMIC COMBINATORICS MODELISATION,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:2P1L_qKh6hAC,"J Luaı, GHE DUCHAMP, PX LIPN, HH KACEM, C BERTELLE",,
A Modelling Methodology to Handle Estuarial Ecosystem Complexity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:vV6vV6tmYwMC,"C Bertelle, S Lerebourg, D Olivier, G Prévost, P Tranouez",,
Handling the complexity of an estuarial ecosystem: a modelling methodology,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:GnPB-g6toBAC,"C Bertelle, S Lerebourg, D Olivier, G Prévost, P Tranouez",,
Psychologically Grounded Emotion Model for a NPC Fuzzy Controller,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:BqipwSGYUEgC,"W Blewitt, A Ayesh, C Bertelle, K Mahboub",,
A Multi-Agent System integrating Vortex Methods,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:maZDTaKrznsC,"C Bertelle, D Olivier, A Cardon, V Jay, P Tranouez",,
Une approche d’intelligence collective pour l’élaboration d’une carte de vulnérabilité dynamique A collective intelligence approach to construct a dynamic vulnerability map,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:isC4tDSrTZIC,"M Nabaa, C Bertelle, A Dutot, P Mallet, D Olivier",,
"Laboratoire d'Informatique du Havre, 25 rue Philippe Lebon, BP 540 76058 Le Havre Cedex-FRANCE",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:TFP_iSt0sucC,"C Bertelle, A Dutot, S Lerebourg, D Olivier",,
Detection and reification of emerging systems in populations dynamic simulations using interaction networks and genetic algorithms: a way to exploit Individual-Based Models,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:bEWYMUwI8FkC,"G Prévost, C Bertelle",,
CANS 2008,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=200&pagesize=100&citation_for_view=Twj3qDQAAAAJ:iH-uZ7U-co4C,"FG Filip, E Roventa, C Bertelle, MA Aziz-Alaoui, KR Rao, W Pedrycz, ...",,
,,,,
